subcategory,title,price,rating,reviews,url,category,value_score,popularity_score,price_bucket
Cables,5A USB-A to iP/Type-C/Micro USB Cable Support Huawei Super Fast Charge VOOC&Dual Engine Flash Charge Fast Charging Data Transmission Copper Core 1.2M Long for Huawei Mate50 for iPhone 13 14 14 Pro 14 Pro Max for Xiaomi 13pro for Samsung Galaxy S23,2.83,4.87,126,https://www.banggood.com/5A-USB-A-to-iP-or-Type-C-or-Micro-USB-Cable-Support-Huawei-Super-Fast-Charge-VOOCandDual-Engine-Flash-Charge-Fast-Charging-Data-Transmission-Copper-Core-1_2M-Long-for-Huawei-Mate50-for-iPhone-13-14-14-Pro-14-Pro-Max-for-Xiaomi-13pro-for-Samsung-Galaxy-S23-p-1983084.html?cur_warehouse=CN&ID=6287842&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,1.7208,54.8821,Low
Cables,Baseus Tungsten Gold 240W Type-C to Type-C Cable PD3.1 Power Delivery Fast Charging Data Transmission Tinned Copper Core Line 1M/2M/3M Long for Huawei Mate50 for Samsung Galaxy S23 for Oppo Reno9 for Redmi K60,6.57,5.0,48,https://www.banggood.com/Baseus-Tungsten-Gold-240W-Type-C-to-Type-C-Cable-PD3_1-Power-Delivery-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-1M-or-2M-or-3M-Long-for-Huawei-Mate50-for-Samsung-Galaxy-S23-for-Oppo-Reno9-for-Redmi-K60-p-1984930.html?cur_warehouse=CN&ID=45763&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.761,35.0,Low
Cables,100W Type-C to Type-C Fast Charging Cable 6A Super Charge Silicone USB-C Data Cable for Android Phones 1m 2m,2.86,4.67,21,https://www.banggood.com/100W-Type-C-to-Type-C-Fast-Charging-Cable-6A-Super-Charge-Silicone-USB-C-Data-Cable-for-Android-Phones-1m-2m-p-2017762.html?cur_warehouse=CN&ID=5673706287845&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,1.6329,21.9042,Low
Cables,60W 5-in-1 Cable USB-A/Type-C to iP/Micro/Type-C Cable Fast Charging Data Transmission Pure Copper Core Line 1M Long for iPhone 16 16 Pro Max 15 Pro 14 13 12 for Huawei Pura X for Samsung Galaxy S25 Ultra for Xiaomi 15 Ultra,4.79,4.93,0,https://www.banggood.com/60W-5-in-1-Cable-USB-A-or-Type-C-to-iP-or-Micro-or-Type-C-Cable-Fast-Charging-Data-Transmission-Pure-Copper-Core-Line-1M-Long-for-iPhone-16-16-Pro-Max-15-Pro-14-13-12-for-Huawei-Pura-X-for-Samsung-Galaxy-S25-Ultra-for-Xiaomi-15-Ultra-p-2032712.html?cur_warehouse=CN&ID=6287832&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,1.0292,4.93,Low
Cables,6A 100W Type-C to iP/Micro/Type-C Cable PD Fast Charging Data Transmission Tinned Copper Core Line 1M/1.5M Long for iPhone 16 16 Pro 15 14 13 Pro Max for Huawei Pura X for Xiaomi 15 Pro for Samsung Galaxy S25 Pro,4.64,5.0,2,https://www.banggood.com/6A-100W-Type-C-to-iP-or-Micro-or-Type-C-Cable-PD-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-1M-or-1_5M-Long-for-iPhone-16-16-Pro-15-14-13-Pro-Max-for-Huawei-Pura-X-for-Xiaomi-15-Pro-for-Samsung-Galaxy-S25-Pro-p-2032931.html?cur_warehouse=CN&ID=457636287832&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,1.0776,8.6603,Low
Cables,Toocki TQ-X57C4 PD240W USB-C to USB-C Digital Display Cable PD3.1 QC4.0 Fast Charging Data Transmission Copper Core Line 1M/2M Long for iPhone 16 16 Pro 15 14 Pro Max for Xiaomi 15 Pro for Samsung Galaxy S25 Pro,6.96,5.0,1,https://www.banggood.com/Toocki-TQ-X57C4-PD240W-USB-C-to-USB-C-Digital-Display-Cable-PD3_1-QC4_0-Fast-Charging-Data-Transmission-Copper-Core-Line-1M-or-2M-Long-for-iPhone-16-16-Pro-15-14-Pro-Max-for-Xiaomi-15-Pro-for-Samsung-Galaxy-S25-Pro-p-2032933.html?cur_warehouse=CN&ID=567370&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.7184,7.0711,Low
Cables,Toocki TQ-X16 2.4A USB-A to Micro USB Cable Fast Charging Data Transmission Tin-plated Copper Core Line 1M/2M Long for Huawei P Smart 2021 for Xiaomi 4C for iQOO U3x,4.79,4.93,0,https://www.banggood.com/Toocki-TQ-X16-2_4A-USB-A-to-Micro-USB-Cable-Fast-Charging-Data-Transmission-Tin-plated-Copper-Core-Line-1M-or-2M-Long-for-Huawei-P-Smart-2021-for-Xiaomi-4C-for-iQOO-U3x-p-2032934.html?cur_warehouse=CN&ID=5673706287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,1.0292,4.93,Low
Cables,1M/2M USB-A to Type-C Glowing Cable Mobile Phone Charging Cables Tinned Copper Core Line with RGB Light for iPhone 16 16 Pro 15 Pro Max for HUAWEI for SAMSUNG for XIAOMI,4.64,4.93,0,https://www.banggood.com/1M-or-2M-USB-A-to-Type-C-Glowing-Cable-Mobile-Phone-Charging-Cables-Tinned-Copper-Core-Line-with-RGB-Light-for-iPhone-16-16-Pro-15-Pro-Max-for-HUAWEI-for-SAMSUNG-for-XIAOMI-p-2038834.html?cur_warehouse=CN&ID=5673706287842&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,1.0625,4.93,Low
Cables,Baseus Foamed Silicone Series 20W Type-C to iP Cable PD Power Delivery Fast Charging Data Transmission Thickened Copper Core Line 1M/2M Long for iPhone 14 14 Pro 13 12 11 Pro Max,6.65,4.93,0,https://www.banggood.com/Baseus-Foamed-Silicone-Series-20W-Type-C-to-iP-Cable-PD-Power-Delivery-Fast-Charging-Data-Transmission-Thickened-Copper-Core-Line-1M-or-2M-Long-for-iPhone-14-14-Pro-13-12-11-Pro-Max-p-2038835.html?cur_warehouse=CN&ID=5673706287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.7414,4.93,Low
Cables,AOHi Adonis 5A 240W USB4 2.0 Type-C to Type-C Cable 120Gbps Bandwidth PD3.1 Fast Charging Data Transmission 8K/4K@540Hz Compatible with Thunderbolt5 Core Line 1M Long for iPhone 16 16 Pro 15 Pro Max for HUAWEI for SAMSUNG for iPad Pro,24.77,4.93,0,https://www.banggood.com/AOHi-Adonis-5A-240W-USB4-2_0-Type-C-to-Type-C-Cable-120Gbps-Bandwidth-PD3_1-Fast-Charging-Data-Transmission-8K-or-4K-at-540Hz-Compatible-with-Thunderbolt5-Core-Line-1M-Long-for-iPhone-16-16-Pro-15-Pro-Max-for-HUAWEI-for-SAMSUNG-for-iPad-Pro-p-2039004.html?cur_warehouse=CN&ID=6287843&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.199,4.93,High
Cables,Baseus CB000189 60W Type-C to Type-C+Type-C+iP Cable Fast Charging Data Transmission Tinned Copper Core Line 1.1M Long for iPhone 16 16 Pro 15 14 13 Pro Max for Huawei Pura 80 Ultra for Xiaomi MIX Flip2 for SAMSUNG for OPPO,8.34,4.93,0,https://www.banggood.com/Baseus-CB000189-60W-Type-C-to-Type-C+Type-C+iP-Cable-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-1_1M-Long-for-iPhone-16-16-Pro-15-14-13-Pro-Max-for-Huawei-Pura-80-Ultra-for-Xiaomi-MIX-Flip2-for-SAMSUNG-for-OPPO-p-2039005.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.5911,4.93,Low
Cables,Ugreen US361 5A PD100W Type-C to Type-C Cable PD3.0 SCP Fast Charging Data Transmission Tinned Copper Core Line 1M Long for iPhone 16 16 Pro 15 15 Pro Max for Xiaomi MIX Flip2 for SAMSUNG for HUAWEI,8.12,4.93,0,https://www.banggood.com/Ugreen-US361-5A-PD100W-Type-C-to-Type-C-Cable-PD3_0-SCP-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-1M-Long-for-iPhone-16-16-Pro-15-15-Pro-Max-for-Xiaomi-MIX-Flip2-for-SAMSUNG-for-HUAWEI-p-2039206.html?cur_warehouse=CN&ID=567370&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.6071,4.93,Low
Cables,Ugreen US253 6A 100W USB2.0 to Type-C Cable Fast Charging Data Transmission Tinned Copper Core Line 1M Long for iPhone 16 16 Plus 16 Pro 15 ProMax for SAMSUNG Galaxy Z Fold7 for HUAWEI for OPPO for XIAOMI REDMI,6.03,4.93,0,https://www.banggood.com/Ugreen-US253-6A-100W-USB2_0-to-Type-C-Cable-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-1M-Long-for-iPhone-16-16-Plus-16-Pro-15-ProMax-for-SAMSUNG-Galaxy-Z-Fold7-for-HUAWEI-for-OPPO-for-XIAOMI-REDMI-p-2039208.html?cur_warehouse=CN&ID=567370&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.8176,4.93,Low
Cables,ESSAGER ES-X72 5A 100W Type-C to Type-C Massager Cable PD3.0 QC4.0/3.0 FCP Fast Charging Data Transmission Copper Core Line 1.5M Long for iPhone 16 16 Pro 15 15 Pro Max for Huawei Pura 80 Ultra for XIAOMI for SAMSUNG,13.93,4.93,0,https://www.banggood.com/ESSAGER-ES-X72-5A-100W-Type-C-to-Type-C-Massager-Cable-PD3_0-QC4_0-or-3_0-FCP-Fast-Charging-Data-Transmission-Copper-Core-Line-1_5M-Long-for-iPhone-16-16-Pro-15-15-Pro-Max-for-Huawei-Pura-80-Ultra-for-XIAOMI-for-SAMSUNG-p-2039209.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.3539,4.93,Medium
Cables,ESSAGER ES-X59 3A 65W USB-C to USB-C+Micro USB Cable QC Fast Charging Data Transmission Tinned Copper Core Line 0.25M/1M/2M Long for iPhone 16 16 Pro 15 15 Pro Max for Huawei Pura 80 Ultra for XIAOMI for SAMSUNG,5.26,4.93,0,https://www.banggood.com/ESSAGER-ES-X59-3A-65W-USB-C-to-USB-C+Micro-USB-Cable-QC-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-0_25M-or-1M-or-2M-Long-for-iPhone-16-16-Pro-15-15-Pro-Max-for-Huawei-Pura-80-Ultra-for-XIAOMI-for-SAMSUNG-p-2039211.html?cur_warehouse=CN&ID=523602&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.9373,4.93,Low
Cables,ESSAGER ES-X59 7A USB-A to USB-C+Micro USB Cable QC Fast Charging Data Transmission Tinned Copper Core Line 0.25M/1M/2M Long for iPhone 16 16 Pro 15 15 Pro Max for Huawei Pura 80 Ultra for XIAOMI for SAMSUNG,5.18,4.93,0,https://www.banggood.com/ESSAGER-ES-X59-7A-USB-A-to-USB-C+Micro-USB-Cable-QC-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-0_25M-or-1M-or-2M-Long-for-iPhone-16-16-Pro-15-15-Pro-Max-for-Huawei-Pura-80-Ultra-for-XIAOMI-for-SAMSUNG-p-2039213.html?cur_warehouse=CN&ID=523602&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.9517,4.93,Low
Cables,ESSAGER ES-X73 7A 100W USB-A to Type-C Cable Fast Charging Data Transmission Tin-Plated Copper Core Line 1M/2M Long for iPhone 16 16 Pro 15 Pro Max for Huawei Pura 80 Ultra for Samsung Galaxy Z Fold 7 for XIAOMI,5.02,4.93,0,https://www.banggood.com/ESSAGER-ES-X73-7A-100W-USB-A-to-Type-C-Cable-Fast-Charging-Data-Transmission-Tin-Plated-Copper-Core-Line-1M-or-2M-Long-for-iPhone-16-16-Pro-15-Pro-Max-for-Huawei-Pura-80-Ultra-for-Samsung-Galaxy-Z-Fold-7-for-XIAOMI-p-2039215.html?cur_warehouse=CN&ID=5673706287851&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.9821,4.93,Low
Cables,Baseus Ultra-Fast 2.4A USB-A to iP Cable Fast Charging Data Transmission Copper Core Line 1M/2M Long for iPhone 14 14Pro 13 12 Pro Max,4.79,4.93,0,https://www.banggood.com/Baseus-Ultra-Fast-2_4A-USB-A-to-iP-Cable-Fast-Charging-Data-Transmission-Copper-Core-Line-1M-or-2M-Long-for-iPhone-14-14Pro-13-12-Pro-Max-p-2034393.html?cur_warehouse=CN&ID=5673706287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,1.0292,4.93,Low
Cables,Baseus Ultra-fast Series 6A 100W USB-A to Type-C Cable Fast Charging Data Transmission Copper Core Line 1M/2M Long for iPhone 16 16 Pro 15 Pro Max for Huawei Pura X for Xiaomi 15pro for Samsung Galaxy S25 Ultra,5.49,5.0,2,https://www.banggood.com/Baseus-Ultra-fast-Series-6A-100W-USB-A-to-Type-C-Cable-Fast-Charging-Data-Transmission-Copper-Core-Line-1M-or-2M-Long-for-iPhone-16-16-Pro-15-Pro-Max-for-Huawei-Pura-X-for-Xiaomi-15pro-for-Samsung-Galaxy-S25-Ultra-p-2034396.html?cur_warehouse=CN&ID=5673706287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.9107,8.6603,Low
Cables,Baseus Ultra-speed Series PD27W Type-C to iP Cable Fast Charging Data Transmission Tinned Copper Core Line 1M/2M Long for iPhone 14 14 Pro 13 12 11 Pro Max,5.64,4.93,0,https://www.banggood.com/Baseus-Ultra-speed-Series-PD27W-Type-C-to-iP-Cable-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-1M-or-2M-Long-for-iPhone-14-14-Pro-13-12-11-Pro-Max-p-2034399.html?cur_warehouse=CN&ID=5673706287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.8741,4.93,Low
Cables,Baseus Dynamic4 PD100W Type-C to Type-C Cable PD3.0 Fast Charging Data Transmission Copper Core Line 1M/2M Long for iPhone 16 16 Pro 15 Pro Max for Xiaomi 15 Pro for Samsung Galaxy S25 Ultra,6.19,4.93,0,https://www.banggood.com/Baseus-Dynamic4-PD100W-Type-C-to-Type-C-Cable-PD3_0-Fast-Charging-Data-Transmission-Copper-Core-Line-1M-or-2M-Long-for-iPhone-16-16-Pro-15-Pro-Max-for-Xiaomi-15-Pro-for-Samsung-Galaxy-S25-Ultra-p-2034400.html?cur_warehouse=CN&ID=5673706287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.7964,4.93,Low
Cables,Baseus CB000126 PD100W Type-C to Type-C Cable Fast Charging Data Transmission Tinned Copper Core Line 1M/2M Long for iPhone 16 16Pro 15 15 Pro Max for Huawei Pura X for Xiaomi 15pro for Samsung Galaxy S25 Ultra,5.64,4.93,0,https://www.banggood.com/Baseus-CB000126-PD100W-Type-C-to-Type-C-Cable-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-1M-or-2M-Long-for-iPhone-16-16Pro-15-15-Pro-Max-for-Huawei-Pura-X-for-Xiaomi-15pro-for-Samsung-Galaxy-S25-Ultra-p-2037568.html?cur_warehouse=CN&ID=5673706287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.8741,4.93,Low
Cables,Baseus CB000179 100W Type-C to Type-C Magnetic Cable Fast Charging Data Transmission Tinned Copper Core Line 1M Long for iPhone 16 16 Pro 15 Pro Max for Huawei Pura X for Xiaomi 15pro for Samsung Galaxy S25 Ultra,8.72,4.93,0,https://www.banggood.com/Baseus-CB000179-100W-Type-C-to-Type-C-Magnetic-Cable-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-1M-Long-for-iPhone-16-16-Pro-15-Pro-Max-for-Huawei-Pura-X-for-Xiaomi-15pro-for-Samsung-Galaxy-S25-Ultra-p-2037569.html?cur_warehouse=CN&ID=6287832&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.5654,4.93,Low
Cables,6A 120W USB-A to Type-C LED Display Cable Fast Charging Data Transmission Thick Copper Core Line 1M/2M Long for iPhone 16 16 Pro 15 Pro Max for Huawei Pura 80 Ultra for Samsung Galaxy Z Fold 7 for Xiaomi MIX Flip 2,5.18,4.93,0,https://www.banggood.com/6A-120W-USB-A-to-Type-C-LED-Display-Cable-Fast-Charging-Data-Transmission-Thick-Copper-Core-Line-1M-or-2M-Long-for-iPhone-16-16-Pro-15-Pro-Max-for-Huawei-Pura-80-Ultra-for-Samsung-Galaxy-Z-Fold-7-for-Xiaomi-MIX-Flip-2-p-2037572.html?cur_warehouse=CN&ID=5673706323053&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.9517,4.93,Low
Cables,ESSAGER ES-X66 3A/5A 60W/100W Type-C to Type-C Spring Data Cable PD3.0 QC4.0/3.0 FCP Fast Charging Data Transmission Tin-plated Copper Core Line 1.2M/1.8M Long for iPhone 16 16 Pro 15 15Pro Max for Xiaomi 15pro for Samsung Galaxy S25 Ultra,5.18,4.93,0,https://www.banggood.com/ESSAGER-ES-X66-3A-or-5A-60W-or-100W-Type-C-to-Type-C-Spring-Data-Cable-PD3_0-QC4_0-or-3_0-FCP-Fast-Charging-Data-Transmission-Tin-plated-Copper-Core-Line-1_2M-or-1_8M-Long-for-iPhone-16-16-Pro-15-15Pro-Max-for-Xiaomi-15pro-for-Samsung-Galaxy-S25-Ultra-p-2037573.html?cur_warehouse=CN&ID=63062956333949&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.9517,4.93,Low
Cables,Baseus Foamed Silicone Series 2.4A USB-A to iP Cable Fast Charging Data Transmission Copper Core Line 1M/2M Long for iPhone 14 14 Pro 13 12 Pro Max for iPad Pro,6.22,4.93,0,https://www.banggood.com/Baseus-Foamed-Silicone-Series-2_4A-USB-A-to-iP-Cable-Fast-Charging-Data-Transmission-Copper-Core-Line-1M-or-2M-Long-for-iPhone-14-14-Pro-13-12-Pro-Max-for-iPad-Pro-p-2038159.html?cur_warehouse=CN&ID=5673706287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.7926,4.93,Low
Cables,Baseus Foamed Silicone Series 6A 100W USB-A to Type-C Cable Fast Charging Data Transmission Thickened Copper Core Line 1M/2M Long for iPhone 16 16 Pro 15 14 13 Pro Max for Huawei Pura 80 Ultra for Xiaomi MIX Flip2,6.06,4.93,0,https://www.banggood.com/Baseus-Foamed-Silicone-Series-6A-100W-USB-A-to-Type-C-Cable-Fast-Charging-Data-Transmission-Thickened-Copper-Core-Line-1M-or-2M-Long-for-iPhone-16-16-Pro-15-14-13-Pro-Max-for-Huawei-Pura-80-Ultra-for-Xiaomi-MIX-Flip2-p-2038161.html?cur_warehouse=CN&ID=5673706287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.8135,4.93,Low
Cables,Baseus Foamed Silicone Series 100W Type-C to Type-C Cable PD Fast Charging Data Transmission Thickened Copper Core Line 1M/2M Long for iPhone 16 16 Pro 15 14 13 Pro Max for Huawei Pura 80 Ultra for Xiaomi MIX Flip2,6.67,4.93,0,https://www.banggood.com/Baseus-Foamed-Silicone-Series-100W-Type-C-to-Type-C-Cable-PD-Fast-Charging-Data-Transmission-Thickened-Copper-Core-Line-1M-or-2M-Long-for-iPhone-16-16-Pro-15-14-13-Pro-Max-for-Huawei-Pura-80-Ultra-for-Xiaomi-MIX-Flip2-p-2038162.html?cur_warehouse=CN&ID=5673706287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.7391,4.93,Low
Cables,Baseus CB000178 PD27W Type-C to iP Magnetic Adsorption Cable PD Fast Charging Data Transmission Tinned Copper Core Line 1M Long for iPhone 8-14 Series,9.28,4.93,0,https://www.banggood.com/Baseus-CB000178-PD27W-Type-C-to-iP-Magnetic-Adsorption-Cable-PD-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-1M-Long-for-iPhone-8-14-Series-p-2040430.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.5312,4.93,Low
Cables,Baseus 100W Type-C to Type-C Magnetic Absorption Cable Fast Charging Data Transmission Tinned Copper Core Line 1M Long for iPhone 16 16 Pro 15 15 Pro Max for HUAWEI for OPPO for SAMSUNG,9.28,4.93,0,https://www.banggood.com/Baseus-100W-Type-C-to-Type-C-Magnetic-Absorption-Cable-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-1M-Long-for-iPhone-16-16-Pro-15-15-Pro-Max-for-HUAWEI-for-OPPO-for-SAMSUNG-p-2040431.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.5312,4.93,Low
Cables,Baseus PD60W Type-C to Type-C Cable PD3.0 Fast Charging Data Transmission Tinned Copper Core Line 0.25M/1M/2M Long for iPhone 17 17Pro 16 15 Pro Max for SAMSUNG for HUAWEI for OPPO,5.41,4.93,0,https://www.banggood.com/Baseus-PD60W-Type-C-to-Type-C-Cable-PD3_0-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-0_25M-or-1M-or-2M-Long-for-iPhone-17-17Pro-16-15-Pro-Max-for-SAMSUNG-for-HUAWEI-for-OPPO-p-2040847.html?cur_warehouse=CN&ID=5236026292640&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.9113,4.93,Low
Cables,Baseus PD100W Type-C to Type-C Cable PD3.0 Fast Charging Data Transmission Tinned Copper Core Line 1M/2M Long for iPhone 17 17 Pro 16 15 Pro Max for Huawei Pura 80 Ultra for XIAOMI for SAMSUNG,6.57,4.93,0,https://www.banggood.com/Baseus-PD100W-Type-C-to-Type-C-Cable-PD3_0-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-1M-or-2M-Long-for-iPhone-17-17-Pro-16-15-Pro-Max-for-Huawei-Pura-80-Ultra-for-XIAOMI-for-SAMSUNG-p-2040849.html?cur_warehouse=CN&ID=5673706287845&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.7504,4.93,Low
Cables,Toocki TQ-X95 240W 4-in-1 USB Cable USB-C/USB-A to USB-C/iP PD3.1 8K@60Hz 40Gbps Fast Charging Data Transmission Tinned Copper Core Line 1.5M Long for iPhone 17 17 Pro 16 15 Pro Max for SAMSUNG for XIAOMI for OPPO,13.54,4.93,0,https://www.banggood.com/Toocki-TQ-X95-240W-4-in-1-USB-Cable-USB-C-or-USB-A-to-USB-C-or-iP-PD3_1-8K-at-60Hz-40Gbps-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-1_5M-Long-for-iPhone-17-17-Pro-16-15-Pro-Max-for-SAMSUNG-for-XIAOMI-for-OPPO-p-2040875.html?cur_warehouse=CN&ID=447066287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.3641,4.93,Medium
Cables,Baseus Discolor Series PD100W Type-C to Type-C Cable Fast Charging Data Transmission 7-Strand Reinforced Core Line 1M/2M Long for iPhone 17 17 Pro 16 15 Pro Max for HUAWEI Pura 80 Ultra for XIAOMI for OPPO,6.57,4.93,0,https://www.banggood.com/Baseus-Discolor-Series-PD100W-Type-C-to-Type-C-Cable-Fast-Charging-Data-Transmission-7-Strand-Reinforced-Core-Line-1M-or-2M-Long-for-iPhone-17-17-Pro-16-15-Pro-Max-for-HUAWEI-Pura-80-Ultra-for-XIAOMI-for-OPPO-p-2041368.html?cur_warehouse=CN&ID=5673706329102&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.7504,4.93,Low
Cables,USAMS SJ759 U89 3A 100W Type-C to Type-C Cable with Massager Fast Charging Data Transmission Copper Core Line 1.4M Long for iPhone 17 17Pro 16 15 Pro Max for Huawei Pura 80 Ultra for Xiaomi MIX Flip2,14.7,4.93,0,https://www.banggood.com/USAMS-SJ759-U89-3A-100W-Type-C-to-Type-C-Cable-with-Massager-Fast-Charging-Data-Transmission-Copper-Core-Line-1_4M-Long-for-iPhone-17-17Pro-16-15-Pro-Max-for-Huawei-Pura-80-Ultra-for-Xiaomi-MIX-Flip2-p-2041369.html?cur_warehouse=CN&ID=6287830&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.3354,4.93,Medium
Cables,USAMS SJ754 3A 72W Type-C to Type-C+Type-C+iWatch Colorful Lighting Cable Fast Charging Data Transmission Tinned Copper Core Line 1.2M Long for iPhone 17 17Pro 16 15 Pro Max for HUAWEI for SAMSUNG for iWatch,9.44,4.93,0,https://www.banggood.com/USAMS-SJ754-3A-72W-Type-C-to-Type-C+Type-C+iWatch-Colorful-Lighting-Cable-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-1_2M-Long-for-iPhone-17-17Pro-16-15-Pro-Max-for-HUAWEI-for-SAMSUNG-for-iWatch-p-2041392.html?cur_warehouse=CN&ID=6297882&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.5222,4.93,Medium
Cables,Baseus Fluorescent Series PD100W Type-C to Type-C Cable PD Fast Charging Data Transmission Copper Core Line 1M/2M Long for iPhone 17 17 Pro 16 Pro Max 15 for Huawei Pura 80 Ultra for SAMSUNG for XIAOMI,7.35,4.93,0,https://www.banggood.com/Baseus-Fluorescent-Series-PD100W-Type-C-to-Type-C-Cable-PD-Fast-Charging-Data-Transmission-Copper-Core-Line-1M-or-2M-Long-for-iPhone-17-17-Pro-16-Pro-Max-15-for-Huawei-Pura-80-Ultra-for-SAMSUNG-for-XIAOMI-p-2041393.html?cur_warehouse=CN&ID=5673706335081&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.6707,4.93,Low
Cables,YC092 5A 240W Type-C to Type-C Digital Display Cable PD3.1 Fast Charging Data Transmission Tinned Copper Core Line 0.5M/1.2M/2M Long for iPhone 17 17Pro 16 15 Pro Max for Huawei Mate XTs for SAMSUNG for OPPO,6.57,4.93,0,https://www.banggood.com/YC092-5A-240W-Type-C-to-Type-C-Digital-Display-Cable-PD3_1-Fast-Charging-Data-Transmission-Tinned-Copper-Core-Line-0_5M-or-1_2M-or-2M-Long-for-iPhone-17-17Pro-16-15-Pro-Max-for-Huawei-Mate-XTs-for-SAMSUNG-for-OPPO-p-2041395.html?cur_warehouse=CN&ID=520678&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.7504,4.93,Low
Cables,Joyroom S-A42 5A 100W Type-C to Type-C Cable PD3.0 QC3.0 Fast Charging Data Transmission Thickened Copper Core Line 1.2M Long for iPhone 17 17 Pro 16 Pro Max 15 for SAMSUNG Galaxy Z Fold 7 for HUAWEI for OPPO,8.12,4.93,0,https://www.banggood.com/Joyroom-S-A42-5A-100W-Type-C-to-Type-C-Cable-PD3_0-QC3_0-Fast-Charging-Data-Transmission-Thickened-Copper-Core-Line-1_2M-Long-for-iPhone-17-17-Pro-16-Pro-Max-15-for-SAMSUNG-Galaxy-Z-Fold-7-for-HUAWEI-for-OPPO-p-2041396.html?cur_warehouse=CN&ID=6335179&rmmds=CategoryPhonesPop&trace_id=1ca01763854007670,Phones And Accessories,0.6071,4.93,Low
